"Senator1","Senator2","Weight2003","Weight2004","Weight2005","Weight2006","Weight2007","Weight2008","Weight2009","Weight2010","Weight2011","Weight2012","Weight2013","Weight2014","Weight2015","Weight2016","Weight2017"
"mcburney","picard",0.961685823754789,0.980597014925373,0.995238095238095,0.984526112185687,NA,0.985207100591716,0.948811700182815,0.9625,NA,NA,NA,NA,NA,NA,NA
"mcburney","polisena",0.989669421487603,0.960235640648012,0.982570806100218,0.985480943738657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mcburney","walaska",0.986,0.983180428134557,0.985386221294363,0.991721854304636,0.988009592326139,0.971496437054632,0.932631578947368,0.973244147157191,NA,NA,NA,NA,NA,NA,NA
"mcburney","rumsey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nesselbush","weed",NA,NA,NA,NA,NA,NA,NA,NA,0.989528795811518,0.998050682261209,0.985840707964602,0.991111111111111,0.997658079625293,1,0.931034482758621
"nesselbush","levesque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nesselbush","miller",NA,NA,NA,NA,NA,NA,NA,NA,0.979477611940298,1,0.987012987012987,0.984802431610942,0.995180722891566,0.99601593625498,0.964912280701754
"nesselbush","coyne",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.992857142857143,1,0.964285714285714
"nesselbush","paolino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.929824561403509
"nesselbush","gee",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.957547169811321,0.929701230228471,0.929824561403509
"nesselbush","raptakis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.963917525773196,0.969230769230769,0.984251968503937,0.961797752808989,1
"nesselbush","ciccone",NA,NA,NA,NA,NA,NA,NA,NA,0.960743801652893,0.985626283367556,0.964285714285714,0.995169082125604,0.997159090909091,0.992619926199262,0.963636363636364
"nesselbush","lenihan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nesselbush","shibley",NA,NA,NA,NA,NA,NA,NA,NA,0.891891891891892,0.892086330935252,NA,NA,NA,NA,NA
"nesselbush","goldin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.989539748953975,0.978056426332288,0.992890995260663,0.998148148148148,0.963636363636364
"nesselbush","goodwin",NA,NA,NA,NA,NA,NA,NA,NA,0.984905660377358,0.998198198198198,0.984014209591474,0.991163475699558,0.997630331753555,1,0.96
"nesselbush","kettle",NA,NA,NA,NA,NA,NA,NA,NA,0.881118881118881,0.907308377896613,0.90652557319224,0.963072378138848,0.955503512880562,0.927689594356261,0.931034482758621
"nesselbush","lombardo",NA,NA,NA,NA,NA,NA,NA,NA,0.979057591623037,0.987249544626594,0.976102941176471,0.995253164556962,0.997448979591837,0.992592592592593,0.96551724137931
"nesselbush","algiere",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.947653429602888,0.985052316890882,0.997572815533981,0.941071428571429,0.947368421052632
"nesselbush","satchell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.983455882352941,0.987748851454824,0.990267639902676,0.994464944649446,0.96551724137931
"nesselbush","pearson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.985374771480804,0.981873111782477,0.99737532808399,0.990859232175503,0.964912280701754
"nesselbush","ponte",NA,NA,NA,NA,NA,NA,NA,NA,0.988023952095808,0.997885835095137,0.989775051124744,0.987740805604203,0.997333333333333,0.998171846435101,0.958333333333333
"nesselbush","lynch",NA,NA,NA,NA,NA,NA,NA,NA,0.991212653778559,0.998178506375228,0.989380530973451,0.989614243323442,0.997630331753555,0.99294532627866,0.96551724137931
"nesselbush","doyle",NA,NA,NA,NA,NA,NA,NA,NA,0.99163179916318,1,0.990671641791045,0.992050874403816,0.996763754045307,0.997732426303855,1
"nesselbush","lombardi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.97951582867784,0.988077496274218,0.995316159250585,0.996078431372549,0.964912280701754
"nesselbush","jabour",NA,NA,NA,NA,NA,NA,NA,NA,0.978533094812165,0.996389891696751,0.984098939929329,0.988200589970501,0.983568075117371,0.982425307557118,0.96551724137931
"nesselbush","archambault",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.984098939929329,0.989644970414201,0.995327102803738,0.996497373029772,0.96551724137931
"nesselbush","moura",NA,NA,NA,NA,NA,NA,NA,NA,0.867391304347826,0.918032786885246,NA,NA,NA,NA,NA
"nesselbush","lanzi",NA,NA,NA,NA,NA,NA,NA,NA,0.99438202247191,0.998204667863555,NA,NA,NA,NA,NA
"nesselbush","tassoni",NA,NA,NA,NA,NA,NA,NA,NA,0.983576642335766,0.998171846435101,NA,NA,NA,NA,NA
"nesselbush","crowley",NA,NA,NA,NA,NA,NA,NA,NA,0.9906191369606,0.994219653179191,0.986328125,0.988372093023256,1,1,0.964912280701754
"nesselbush","neill",NA,NA,NA,NA,NA,NA,NA,NA,0.931899641577061,0.946140035906643,0.926829268292683,0.963963963963964,0.966824644549763,0.821428571428571,NA
"nesselbush","devall",NA,NA,NA,NA,NA,NA,NA,NA,0.989247311827957,0.996428571428571,NA,NA,NA,NA,NA
"nesselbush","ruggerio",NA,NA,NA,NA,NA,NA,NA,NA,0.98689138576779,1,0.974358974358974,0.987692307692308,0.99740932642487,0.996491228070175,0.964285714285714
"nesselbush","blais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nesselbush","dipalma",NA,NA,NA,NA,NA,NA,NA,NA,0.988847583643123,0.994186046511628,0.97459165154265,0.988467874794069,1,0.996447602131439,0.964285714285714
"nesselbush","pinga",NA,NA,NA,NA,NA,NA,NA,NA,0.918580375782881,0.945553539019964,NA,NA,NA,NA,NA
"nesselbush","sosnowski",NA,NA,NA,NA,NA,NA,NA,NA,0.992932862190813,0.996422182468694,0.982238010657194,0.993911719939117,0.997566909975669,1,0.96551724137931
"nesselbush","felag",NA,NA,NA,NA,NA,NA,NA,NA,0.982248520710059,0.992753623188406,0.968197879858657,0.983308042488619,0.997630331753555,0.980530973451327,0.964285714285714
"nesselbush","perry",NA,NA,NA,NA,NA,NA,NA,NA,0.979779411764706,0.998043052837573,NA,NA,NA,NA,NA
"nesselbush","bates",NA,NA,NA,NA,NA,NA,NA,NA,0.955307262569832,0.95910780669145,0.953586497890295,0.979010494752624,NA,NA,NA
"nesselbush","ottiano",NA,NA,NA,NA,NA,NA,NA,NA,0.95970695970696,0.970802919708029,0.962962962962963,0.986506746626687,0.997536945812808,NA,NA
"nesselbush","calkin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"nesselbush","morgan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.935866983372922,0.817699115044248,0.909090909090909
"nesselbush","connors",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nesselbush","picard",NA,NA,NA,NA,NA,NA,NA,NA,0.980842911877395,0.98406374501992,0.966789667896679,0.983257229832572,0.990610328638498,0.996422182468694,0.96551724137931
"nesselbush","polisena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nesselbush","walaska",NA,NA,NA,NA,NA,NA,NA,NA,0.98,0.988950276243094,0.965863453815261,0.986175115207373,0.997613365155131,0.996447602131439,NA
"nesselbush","rumsey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.98220640569395,0.989079563182527,NA,NA,NA
"weed","levesque",0.961920529801324,0.956919060052219,0.968701095461659,0.991769547325103,0.995423340961098,0.969849246231156,0.949447077409163,0.980861244019139,NA,NA,NA,NA,NA,NA,NA
"weed","miller",NA,NA,NA,NA,0.989751098096633,0.97598627787307,0.93394777265745,0.987714987714988,0.987012987012987,0.998058252427184,0.981034482758621,0.987860394537178,0.997663551401869,0.99645390070922,1
"weed","coyne",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.995381062355658,1,1
"weed","paolino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.941176470588235
"weed","gee",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.954233409610984,0.921212121212121,0.942857142857143
"weed","raptakis",0.952380952380952,0.959361393323657,0.970331588132635,0.978090766823161,0.958490566037736,0.947598253275109,0.937022900763359,0.927272727272727,NA,NA,0.946859903381642,0.97542242703533,0.987113402061856,0.961832061068702,1
"weed","ciccone",0.966074313408724,0.982456140350877,0.980456026058632,0.994074074074074,0.9856,0.959847036328872,0.972118959107807,0.993243243243243,0.962962962962963,0.986813186813187,0.976744186046512,0.995192307692308,1,0.993589743589744,1
"weed","lenihan",0.975352112676056,0.980314960629921,0.9584,0.9851150202977,0.953654188948307,0.953959484346225,0.936752136752137,0.937142857142857,NA,NA,NA,NA,NA,NA,NA
"weed","shibley",NA,NA,NA,NA,NA,NA,NA,NA,0.89426523297491,0.902298850574713,NA,NA,NA,NA,NA
"weed","goldin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.980769230769231,0.981220657276995,0.995327102803738,0.996789727126806,1
"weed","goodwin",0.978405315614618,0.989473684210526,0.995481927710843,0.99390243902439,0.989197530864197,0.974820143884892,0.945454545454545,0.982323232323232,0.99812030075188,0.99616122840691,0.991803278688525,1,1,1,1
"weed","kettle",NA,NA,NA,NA,NA,NA,NA,NA,0.881944444444444,0.918406072106262,0.90359477124183,0.969026548672566,0.954545454545455,0.939068100358423,0.942857142857143
"weed","lombardo",NA,NA,NA,NA,NA,NA,NA,NA,0.980869565217391,0.98825831702544,0.98471986417657,0.993680884676145,1,0.992727272727273,1
"weed","algiere",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.946308724832215,0.991044776119403,1,0.944615384615385,0.971428571428571
"weed","satchell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.977928692699491,0.990825688073395,0.992941176470588,0.992076069730586,1
"weed","pearson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9830220713073,0.990950226244344,0.99746192893401,0.995275590551181,1
"weed","ponte",0.968460111317254,0.972644376899696,0.983249581239531,0.994609164420485,0.985428051001822,0.95771144278607,0.945686900958466,0.984415584415584,1,0.995555555555556,0.988721804511278,0.998251748251748,1,0.998415213946117,1
"weed","lynch",0.970059880239521,0.976366322008863,0.984301412872841,0.979430379746835,0.942748091603053,0.933734939759036,0.954337899543379,0.986175115207373,0.99825479930192,0.996116504854369,0.990115321252059,0.997037037037037,1,0.993939393939394,1
"weed","doyle",0.972039473684211,1,0.989345509893455,0.998583569405099,0.991525423728814,0.976793248945148,0.944444444444444,0.984,0.995841995841996,0.997229916897507,0.991349480968858,0.998420221169036,1,0.996289424860853,1
"weed","lombardi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.994836488812392,0.997019374068554,0.997727272727273,0.996402877697842,1
"weed","jabour",NA,NA,NA,NA,0.964705882352941,0.949300699300699,0.946287519747235,0.983132530120482,0.980427046263345,0.996168582375479,0.988543371522095,0.997054491899853,0.986332574031891,0.986280487804878,1
"weed","archambault",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.991816693944354,0.998522895125554,0.997732426303855,0.996965098634294,1
"weed","moura",NA,NA,NA,NA,0.976534296028881,0.957169459962756,NA,NA,0.866090712742981,0.930097087378641,NA,NA,NA,NA,NA
"weed","lanzi",0.973143759873618,0.980049875311721,0.987987987987988,0.997471554993679,0.992236024844721,0.953874538745387,0.947643979057592,0.984771573604061,0.99814126394052,0.996175908221797,NA,NA,NA,NA,NA
"weed","tassoni",0.971786833855799,0.992682926829268,0.987142857142857,1,0.985380116959064,0.973553719008264,0.957413249211357,0.97867298578199,0.983666061705989,0.996138996138996,NA,NA,NA,NA,NA
"weed","crowley",0.971119133574007,0.985545335085414,0.9872,0.994542974079127,0.988617886178862,0.969868173258004,0.945,0.973760932944606,0.988805970149254,0.993801652892562,0.987432675044883,0.996683250414594,1,1,1
"weed","neill",0.978405315614618,0.981969486823856,0.995348837209302,1,0.994174757281553,0.987152034261242,0.932496075353218,0.927400468384075,0.934046345811052,0.946564885496183,0.930675909878683,0.964017991004498,0.96551724137931,0.840073529411765,NA
"weed","devall",0.962890625,0.980821917808219,0.973421926910299,0.987206823027719,NA,NA,0.949074074074074,0.981395348837209,1,0.994296577946768,NA,NA,NA,NA,NA
"weed","ruggerio",0.970779220779221,0.993074792243767,0.989705882352941,0.997264021887825,0.987897125567322,0.992481203007519,0.947284345047923,0.976878612716763,0.994413407821229,0.998054474708171,0.989847715736041,0.996927803379416,1,0.996969696969697,1
"weed","blais",0.928308823529412,0.947960618846695,0.951937984496124,0.950233281493002,0.877761413843888,0.905,0.931818181818182,0.897755610972569,NA,NA,NA,NA,NA,NA,NA
"weed","dipalma",0.957166392092257,0.956577266922095,0.958020989505247,0.971583220568336,0.932944606413994,0.947368421052632,0.955696202531646,0.977157360406091,0.994454713493531,0.995841995841996,0.986577181208054,0.991762767710049,0.997624703087886,0.996946564885496,1
"weed","pinga",0.971186440677966,0.989598811292719,0.985365853658537,0.995260663507109,0.993421052631579,0.971046770601336,0.918367346938776,0.898823529411765,0.910788381742739,0.947976878612717,NA,NA,NA,NA,NA
"weed","sosnowski",0.980952380952381,0.989974937343358,0.978479196556671,0.992414664981037,0.98981077147016,0.958263772954925,0.971653543307087,0.988290398126464,0.992982456140351,0.994285714285714,0.973640856672158,1,1,1,1
"weed","felag",0.972222222222222,0.983890954151177,0.97684515195369,0.996083550913838,0.974137931034483,0.968085106382979,0.948760330578512,0.981438515081206,0.982352941176471,0.994219653179191,0.983633387888707,0.992424242424242,1,0.981679389312977,1
"weed","perry",0.963917525773196,0.981382978723404,0.980182926829268,0.991836734693878,0.998459167950693,0.97098976109215,0.94912559618442,0.990291262135922,0.981651376146789,0.993736951983299,NA,NA,NA,NA,NA
"weed","bates",0.95221843003413,0.954545454545455,0.956390977443609,0.973901098901099,0.906584992343032,0.917355371900826,0.939739413680782,0.927536231884058,0.957407407407407,0.958333333333333,0.941972920696325,0.982035928143713,NA,NA,NA
"weed","ottiano",NA,NA,NA,NA,NA,NA,NA,NA,0.959927140255009,0.968932038834951,0.952614379084967,0.989520958083832,1,NA,NA
"weed","calkin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.942857142857143
"weed","morgan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.933179723502304,0.803353658536585,0.942857142857143
"weed","connors",0.962003454231434,0.974719101123595,0.991423670668954,0.998405103668262,0.987878787878788,0.977272727272727,0.95141065830721,0.975247524752475,NA,NA,NA,NA,NA,NA,NA
"weed","picard",0.965174129353234,0.993224932249323,0.991438356164384,0.992816091954023,NA,0.991666666666667,0.95625,0.979405034324943,0.984703632887189,0.984978540772532,0.976149914821124,0.98936170212766,0.990888382687927,0.996932515337423,1
"weed","polisena",0.96283185840708,0.974666666666667,0.98030303030303,0.989010989010989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"weed","walaska",0.96969696969697,0.993036211699164,0.983751846381093,0.994729907773386,0.990867579908676,0.963793103448276,0.949367088607595,0.980535279805353,0.985533453887884,0.988326848249027,0.976014760147601,0.993865030674847,0.997641509433962,0.996533795493934,NA
"weed","rumsey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.975288303130148,0.995341614906832,NA,NA,NA
"levesque","miller",NA,NA,NA,NA,0.991071428571429,0.964401294498382,0.95139911634757,0.98326359832636,NA,NA,NA,NA,NA,NA,NA
"levesque","coyne",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"levesque","paolino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"levesque","gee",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"levesque","raptakis",0.970119521912351,0.958762886597938,0.934333958724203,0.965079365079365,0.964467005076142,0.932773109243697,0.930909090909091,0.926470588235294,NA,NA,NA,NA,NA,NA,NA
"levesque","ciccone",0.95928338762215,0.941550190597205,0.952380952380952,0.988005997001499,0.989873417721519,0.95264116575592,0.96229802513465,0.933774834437086,NA,NA,NA,NA,NA,NA,NA
"levesque","lenihan",0.975,0.96128170894526,0.955857385398981,0.974860335195531,0.964102564102564,0.939550949913644,0.935643564356436,0.943298969072165,NA,NA,NA,NA,NA,NA,NA
"levesque","shibley",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"levesque","goldin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"levesque","goodwin",0.96661101836394,0.941644562334218,0.959807073954984,0.989329268292683,0.993087557603687,0.963730569948187,0.943127962085308,0.972043010752688,NA,NA,NA,NA,NA,NA,NA
"levesque","kettle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"levesque","lombardo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"levesque","algiere",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"levesque","satchell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"levesque","pearson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"levesque","ponte",0.962406015037594,0.945038167938931,0.951086956521739,0.987215909090909,0.991017964071856,0.952153110047847,0.956723338485317,0.970917225950783,NA,NA,NA,NA,NA,NA,NA
"levesque","lynch",0.963855421686747,0.942424242424242,0.968013468013468,0.968174204355109,0.952646239554318,0.932432432432432,0.957540263543192,0.976377952755906,NA,NA,NA,NA,NA,NA,NA
"levesque","doyle",0.963455149501661,1,0.95928338762215,0.994038748137109,0.99171270718232,0.963636363636364,0.953206239168111,0.971046770601336,NA,NA,NA,NA,NA,NA,NA
"levesque","lombardi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"levesque","jabour",NA,NA,NA,NA,0.966139954853273,0.94342762063228,0.924585218702866,0.975359342915811,NA,NA,NA,NA,NA,NA,NA
"levesque","archambault",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"levesque","moura",NA,NA,NA,NA,0.980821917808219,0.952727272727273,NA,NA,NA,NA,NA,NA,NA,NA,NA
"levesque","lanzi",0.968152866242038,0.947969543147208,0.969255663430421,0.992010652463382,0.992700729927007,0.946714031971581,0.938775510204082,0.978586723768737,NA,NA,NA,NA,NA,NA,NA
"levesque","tassoni",0.962085308056872,0.936802973977695,0.977168949771689,0.992115637319317,0.984581497797357,0.966929133858268,0.955156950672646,0.967479674796748,NA,NA,NA,NA,NA,NA,NA
"levesque","crowley",0.968807339449541,0.958611481975968,0.965811965811966,0.989985693848355,0.997402597402597,0.952983725135624,0.93522906793049,0.954545454545455,NA,NA,NA,NA,NA,NA,NA
"levesque","neill",0.966329966329966,0.945714285714286,0.963815789473684,0.991291727140784,0.996835443037975,0.98155737704918,0.911411411411411,0.920731707317073,NA,NA,NA,NA,NA,NA,NA
"levesque","devall",0.955598455598456,0.946704067321178,0.951351351351351,0.984090909090909,NA,NA,0.961538461538462,0.9800796812749,NA,NA,NA,NA,NA,NA,NA
"levesque","ruggerio",0.963993453355156,0.932584269662921,0.960505529225908,0.991304347826087,0.988317757009346,0.966292134831461,0.960876369327074,0.9725,NA,NA,NA,NA,NA,NA,NA
"levesque","blais",0.941605839416058,0.969957081545064,0.925619834710744,0.940789473684211,0.886160714285714,0.915335463258786,0.886097152428811,0.895522388059702,NA,NA,NA,NA,NA,NA,NA
"levesque","dipalma",0.983633387888707,0.985897435897436,0.958199356913183,0.963265306122449,0.931718061674009,0.938053097345133,0.936170212765957,0.984913793103448,NA,NA,NA,NA,NA,NA,NA
"levesque","pinga",0.959044368600683,0.936106983655275,0.955985915492958,0.986798679867987,0.994897959183674,0.964989059080963,0.914454277286136,0.881763527054108,NA,NA,NA,NA,NA,NA,NA
"levesque","sosnowski",0.9664,0.954198473282443,0.978593272171254,0.984105960264901,0.989082969432314,0.953301127214171,0.94578313253012,0.986027944111776,NA,NA,NA,NA,NA,NA,NA
"levesque","felag",0.960330578512397,0.936868686868687,0.948995363214838,0.991746905089409,0.9760348583878,0.951505016722408,0.93217665615142,0.978174603174603,NA,NA,NA,NA,NA,NA,NA
"levesque","perry",0.947552447552448,0.934491978609626,0.986991869918699,0.989928057553957,0.997647058823529,0.965686274509804,0.956127080181543,0.975051975051975,NA,NA,NA,NA,NA,NA,NA
"levesque","bates",0.963793103448276,0.971074380165289,0.955128205128205,0.962589928057554,0.902380952380952,0.917591125198098,0.917316692667707,0.925311203319502,NA,NA,NA,NA,NA,NA,NA
"levesque","ottiano",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"levesque","calkin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"levesque","morgan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"levesque","connors",0.942807625649913,0.938218390804598,0.981024667931689,0.98981324278438,0.985632183908046,0.960552268244576,0.965891472868217,0.967880085653105,NA,NA,NA,NA,NA,NA,NA
"levesque","picard",0.964824120603015,0.961800818553888,0.96830985915493,0.98340874811463,NA,0.988235294117647,0.955089820359281,0.966731898238748,NA,NA,NA,NA,NA,NA,NA
"levesque","polisena",0.960573476702509,0.946354883081155,0.946341463414634,0.977011494252874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"levesque","walaska",0.963087248322148,0.949438202247191,0.952681388012618,0.990384615384615,0.992924528301887,0.952702702702703,0.936426116838488,0.97319587628866,NA,NA,NA,NA,NA,NA,NA
"levesque","rumsey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"miller","coyne",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.992941176470588,0.99672131147541,1
"miller","paolino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.967741935483871
"miller","gee",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.955294117647059,0.911147011308562,0.967741935483871
"miller","raptakis",NA,NA,NA,NA,0.956834532374101,0.944086021505376,0.921708185053381,0.929230769230769,NA,NA,0.953846153846154,0.962264150943396,0.986807387862797,0.952182952182952,1
"miller","ciccone",NA,NA,NA,NA,0.979938271604938,0.951035781544256,0.968085106382979,0.965753424657534,0.948545861297539,0.987628865979381,0.963265306122449,0.994949494949495,1,0.993127147766323,1
"miller","lenihan",NA,NA,NA,1,0.944922547332186,0.943362831858407,0.931528662420382,0.947916666666667,NA,NA,NA,NA,NA,NA,NA
"miller","shibley",NA,NA,NA,NA,NA,NA,NA,NA,0.877159309021113,0.88768115942029,NA,NA,NA,NA,NA
"miller","goldin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.993939393939394,0.983948635634029,0.997607655502392,0.99486301369863,1
"miller","goodwin",NA,NA,NA,NA,0.985096870342772,0.970175438596491,0.932650073206442,0.97644539614561,0.985858585858586,0.998188405797101,0.986183074265976,0.987933634992459,0.997635933806147,0.998305084745763,1
"miller","kettle",NA,NA,NA,NA,NA,NA,NA,NA,0.871508379888268,0.903398926654741,0.896907216494845,0.956127080181543,0.955607476635514,0.919540229885057,0.968253968253968
"miller","lombardo",NA,NA,NA,NA,NA,NA,NA,NA,0.968342644320298,0.985267034990792,0.978571428571429,0.987012987012987,0.997455470737914,0.995926680244399,1
"miller","algiere",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.940035273368607,0.978560490045942,0.997578692493947,0.932676518883415,0.983870967741935
"miller","satchell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.994633273703041,0.985871271585557,0.995145631067961,0.98981324278438,1
"miller","pearson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9875,0.978328173374613,0.994778067885117,0.994957983193277,1
"miller","ponte",NA,NA,NA,1,0.97887323943662,0.965432098765432,0.938864628820961,0.97737556561086,0.987473903966597,0.997881355932203,0.986138613861386,0.984070796460177,1,0.994915254237288,1
"miller","lynch",NA,NA,NA,1,0.940630797773655,0.950592885375494,0.946251768033946,0.98580121703854,0.985267034990792,0.998171846435101,0.991319444444444,0.984802431610942,0.997641509433962,0.995137763371151,1
"miller","doyle",NA,NA,NA,NA,0.988505747126437,0.968354430379747,0.934426229508197,0.983870967741935,0.984547461368653,1,0.989071038251366,0.988599348534202,1,0.997955010224949,1
"miller","lombardi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.981916817359855,0.987767584097859,0.995327102803738,1,1
"miller","jabour",NA,NA,NA,NA,0.970042796005706,0.958762886597938,0.924608819345661,0.978858350951374,0.984732824427481,0.996370235934664,0.987951807228916,0.984894259818731,0.983606557377049,0.986991869918699,1
"miller","archambault",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.986254295532646,0.986363636363636,0.995337995337995,1,1
"miller","moura",NA,NA,NA,1,0.974048442906574,0.966480446927374,NA,NA,0.854214123006834,0.914233576642336,NA,NA,NA,NA,NA
"miller","lanzi",NA,NA,NA,1,0.985141158989599,0.970642201834862,0.939144736842105,0.982456140350877,0.982035928143713,0.998198198198198,NA,NA,NA,NA,NA
"miller","tassoni",NA,NA,NA,NA,0.984419263456091,0.977309562398703,0.944444444444444,0.978813559322034,0.976744186046512,0.998165137614679,NA,NA,NA,NA,NA
"miller","crowley",NA,NA,NA,NA,0.988906497622821,0.966292134831461,0.93944099378882,0.965260545905707,0.980237154150198,0.994186046511628,0.979127134724858,0.982993197278912,1,0.995918367346939,1
"miller","neill",NA,NA,NA,NA,0.986940298507463,0.978678038379531,0.909090909090909,0.924686192468619,0.922787193973635,0.942446043165468,0.916058394160584,0.950844854070661,0.966903073286052,0.82135523613963,NA
"miller","devall",NA,NA,NA,NA,NA,NA,0.941666666666667,0.983673469387755,0.987012987012987,0.996415770609319,NA,NA,NA,NA,NA
"miller","ruggerio",NA,NA,NA,1,0.983870967741935,0.974854932301741,0.93205317577548,0.976683937823834,0.985971943887776,1,0.97723292469352,0.990521327014218,0.997402597402597,1,1
"miller","blais",NA,NA,NA,NA,0.878571428571429,0.926229508196721,0.880804953560371,0.9,NA,NA,NA,NA,NA,NA,NA
"miller","dipalma",NA,NA,NA,NA,0.931082981715893,0.950639853747715,0.93952802359882,0.975391498881432,0.980769230769231,0.994152046783626,0.973498233215548,0.978003384094755,0.995110024449878,0.993485342019544,1
"miller","pinga",NA,NA,NA,NA,0.988976377952756,0.964523281596452,0.903271692745377,0.891891891891892,0.902869757174393,0.943636363636364,NA,NA,NA,NA,NA
"miller","sosnowski",NA,NA,NA,1,0.983122362869198,0.971993410214168,0.955395683453237,0.985655737704918,0.983082706766917,0.99640933572711,0.984429065743945,0.990639625585023,0.997584541062802,0.996768982229402,1
"miller","felag",NA,NA,NA,NA,0.969359331476323,0.962068965517241,0.931034482758621,0.977551020408163,0.97119341563786,0.992727272727273,0.970740103270224,0.979782270606532,0.997635933806147,0.985365853658537,1
"miller","perry",NA,NA,NA,1,0.991017964071856,0.97319932998325,0.951977401129944,0.976545842217484,0.980582524271845,0.996070726915521,NA,NA,NA,NA,NA
"miller","bates",NA,NA,NA,NA,0.904831625183016,0.922330097087379,0.909883720930233,0.935897435897436,0.939571150097466,0.955307262569832,0.940936863543788,0.969278033794163,NA,NA,NA
