"Senator1","Senator2","Weight2014","Weight2015","Weight2016","Weight2017"
"Nesselbush","Fogarty",0.988486842105263,0.992890995260663,0.992982456140351,0.948717948717949
"Nesselbush","Miller",0.984802431610942,0.995180722891566,0.99601593625498,0.947368421052632
"Nesselbush","DiPalma",0.988467874794069,1,0.996447602131439,0.945945945945946
"Nesselbush","McCaffrey",0.98936170212766,0.996884735202492,1,0.948717948717949
"Nesselbush","Quezada",NA,NA,NA,0.947368421052632
"Nesselbush","Bates",0.979010494752624,NA,NA,NA
"Nesselbush","Ottiano",0.986506746626687,0.997536945812808,NA,NA
"Nesselbush","Lombardi",0.988077496274218,0.995316159250585,0.996078431372549,0.947368421052632
"Picard","Calkin",NA,NA,NA,0.955555555555556
"Picard","Archambault",0.987860394537178,0.988636363636364,0.994326241134752,1
"Picard","Cote",0.977161500815661,0.984090909090909,0.98705035971223,1
"Picard","Kettle",0.966666666666667,0.954441913439636,0.935215946843854,0.955555555555556
"Picard","Rumsey",0.985576923076923,NA,NA,NA
"Picard","Raptakis",0.979462875197472,0.981958762886598,0.964664310954064,1
"Picard","Seveney",NA,NA,NA,1
"Picard","Crowley",0.985099337748344,0.992042440318302,0.996581196581197,1
"Picard","Algiere",0.989263803680982,0.990566037735849,0.943965517241379,0.977777777777778
"Picard","Jabour",0.986384266263237,0.977168949771689,0.988603988603989,1
"Picard","Ponte",0.989547038327526,0.989690721649485,0.994186046511628,1
"Picard","Pagliarini",NA,NA,0.798022598870056,NA
"Picard","Gallo",0.986322188449848,0.987244897959184,0.992826398852224,1
"Picard","Coyne",NA,0.986111111111111,0.997130559540889,1
"Picard","Morgan",NA,0.928406466512702,0.808844507845934,0.928571428571429
"Picard","Metts",0.981566820276498,0.986078886310905,0.985569985569986,0.976190476190476
"Picard","Sosnowski",0.990895295902883,0.992890995260663,0.997167138810198,1
"Picard","Gee",NA,0.94954128440367,0.924929178470255,0.954545454545455
"Picard","Lynch",0.986322188449848,0.990783410138249,NA,NA
"Picard","Neill",0.961479198767334,0.960829493087558,0.839222614840989,NA
